#{"t_start": 1681299143.4816067, "env_id": "Walker2d-v2"}
r,l,t
4614.287067,1000,6621.232958
2082.577697,496,6621.681175
4240.609236,925,6622.712324
4660.066441,1000,6623.581627
4704.127913,1000,6624.66253
1046.460729,275,6624.895153
4666.253694,1000,6625.761007
4655.359332,1000,6626.858506
4679.815096,1000,6627.75092
4731.601627,1000,6628.824695
4568.285409,1000,6629.732373
4663.118193,1000,6630.794985
4699.889204,1000,6631.689861
617.197616,188,6631.850853
4658.106367,1000,6632.920874
2934.598734,653,6633.497204
4342.719518,923,6634.286293
4584.472394,1000,6635.357333
719.10469,210,6635.53988
4667.004851,1000,6636.609482
4628.902981,1000,6637.494802
4730.401034,1000,6638.573393
4766.981925,1000,6639.473434
778.946237,222,6639.677208
4713.192281,1000,6640.760267
4655.97313,1000,6641.652154
4692.727556,1000,6642.747972
4726.087513,1000,6643.630511
3160.794489,691,6644.255365
4664.299031,1000,6645.362776
4698.621686,1000,6646.281201
4621.187801,1000,6647.403823
4599.143325,1000,6648.285534
4637.190666,1000,6649.294037
4713.580988,1000,6650.091397
1054.345901,283,6650.315758
4642.042006,1000,6651.280368
4706.008208,1000,6652.070372
4679.953353,1000,6653.059394
1711.097826,405,6653.376808
4587.654535,1000,6654.339281
4715.247534,1000,6655.140785
4738.029134,1000,6656.171649
4630.636489,1000,6657.079801
4632.515163,1000,6658.14162
4617.774423,1000,6658.969364
4666.0806,1000,6659.943655
4675.190158,1000,6660.747713
4705.005295,1000,6661.803068
4739.523577,1000,6662.790266
4547.765345,1000,6663.931199
4633.928961,1000,6664.805117
3384.905017,742,6665.450178
3085.925748,682,6666.174974
4552.418095,1000,6666.956269
4695.710775,1000,6667.960256
4735.639113,1000,6668.796373
1345.825511,343,6669.065198
4502.18373,1000,6670.055129
4693.097258,1000,6670.860722
4626.620186,1000,6671.855041
649.549556,198,6672.01748
4687.801209,1000,6672.839131
4619.42328,1000,6673.980886
4683.1318,1000,6674.799491
4780.74175,1000,6675.890822
4640.94561,1000,6676.721886
4697.827071,1000,6677.729905
4579.547232,1000,6678.502742
962.436709,279,6678.723522
4531.342748,1000,6679.681587
4656.292232,1000,6680.461579
4494.501806,1000,6681.434729
4694.813289,1000,6682.247192
4671.11965,1000,6683.331574
4684.416765,1000,6684.165151
4638.248833,1000,6685.171016
4597.02094,1000,6686.105403
4640.867376,1000,6687.211551
4700.202171,1000,6688.090713
4646.976787,1000,6689.192901
4675.982155,1000,6690.089287
4529.091831,1000,6691.138514
4600.441385,1000,6692.004113
4459.15136,1000,6693.13241
4710.354712,1000,6694.03715
2066.230653,489,6694.489167
4711.00305,1000,6695.523542
4686.824698,1000,6696.390077
4641.27349,1000,6697.436457
4729.996575,1000,6698.3143
1229.368871,319,6698.803917
4721.432197,1000,6699.679913
1628.170591,395,6700.035306
4664.028529,1000,6701.110354
4647.163192,1000,6702.002172
4681.817178,1000,6703.080046
4636.330857,1000,6703.96751
4623.599655,1000,6705.062672
4749.595743,1000,6705.955686
4747.965901,1000,6707.175316
1036.094726,285,6707.550482
1590.69978,382,6707.977766
4629.976105,1000,6709.145353
4644.608599,1000,6710.042792
4627.848966,1000,6710.909303
4652.989403,1000,6711.973042
4678.666027,1000,6712.856453
4520.86368,1000,6713.927951
4679.255518,1000,6714.789948
1749.147391,394,6715.321179
4661.391769,1000,6716.176303
4671.666863,1000,6717.220549
4670.162332,1000,6718.074999
4702.528067,1000,6719.138867
1664.341106,396,6719.494167
4688.717717,1000,6720.392501
4562.441706,1000,6721.500657
4622.756407,1000,6722.382657
4747.863408,1000,6723.451237
2770.395708,622,6723.98918
4702.575703,1000,6725.094581
4676.32825,1000,6725.968578
4732.339598,1000,6727.030129
4784.904151,1000,6727.905872
4699.188878,1000,6728.80286
3930.744443,853,6729.740654
4710.571729,1000,6730.620821
4614.471488,1000,6731.713774
4621.555081,1000,6732.580075
4626.02178,1000,6733.681137
4594.347718,1000,6734.607789
4722.042887,1000,6735.666827
4713.844974,1000,6736.58806
2762.043368,626,6737.340585
4750.786743,1000,6738.241724
4689.327196,1000,6739.321328
4731.875733,1000,6740.211842
4746.864208,1000,6741.302233
4727.111142,1000,6742.154171
3757.017115,810,6742.850312
4709.650575,1000,6743.908766
4596.947823,1000,6744.783002
4689.74895,1000,6745.917645
4524.212348,1000,6746.794516
4621.884106,1000,6747.843954
3680.499469,804,6748.541049
4628.151998,1000,6749.612276
4709.216428,1000,6750.484046
4656.076167,1000,6751.617217
4635.325802,1000,6752.496043
2948.465974,638,6753.245365
4683.606696,1000,6754.113907
4503.941872,1000,6755.182923
4724.699997,1000,6756.044682
4706.588883,1000,6757.111153
4639.827103,1000,6757.992638
4575.347322,1000,6758.905153
1263.495748,324,6759.394466
4520.510686,1000,6760.28787
4625.827712,1000,6761.363454
4728.593079,1000,6762.265244
4641.110806,1000,6763.327914
4663.556926,1000,6764.194318
4587.857166,1000,6765.286946
4678.357908,1000,6766.166349
4638.114509,1000,6767.230123
4697.042557,1000,6768.090737
4656.250271,1000,6769.188973
4622.862835,1000,6770.066356
4666.775368,1000,6771.181894
4714.053576,1000,6772.159883
4553.250693,1000,6773.027313
2946.286895,649,6773.80252
4718.96171,1000,6774.687676
4681.133703,1000,6775.777981
4698.432085,1000,6776.667701
4749.97887,1000,6777.76355
4696.918831,1000,6778.670092
4056.773887,864,6779.61976
4595.279144,1000,6780.500999
1750.74739,428,6780.867729
4624.719076,1000,6781.948406
4663.494672,1000,6782.872932
981.979681,257,6783.099237
4663.213008,1000,6784.175535
4635.927105,1000,6785.051039
4608.929124,1000,6786.122579
4689.615957,1000,6787.007222
4636.352965,1000,6788.119831
4662.419646,1000,6789.028696
1231.797584,320,6789.522284
4670.243428,1000,6790.414911
4633.341509,1000,6791.506093
4646.362024,1000,6792.394356
4475.255144,1000,6793.284231
4743.18726,1000,6794.354154
4645.433589,1000,6795.259291
4593.448848,1000,6796.326526
4651.584469,1000,6797.190916
4669.972258,1000,6798.259323
758.733623,213,6798.450351
1515.385749,377,6798.775724
4731.401342,1000,6799.822992
4720.412145,1000,6800.70057
4682.532709,1000,6801.775659
4607.851889,1000,6802.651549
4653.592951,1000,6803.734042
4682.036905,1000,6804.61441
4471.842862,1000,6805.70359
4574.324607,1000,6806.599298
2083.473829,473,6807.020305
1411.463026,362,6807.539741
4556.399315,1000,6808.46928
3760.381479,810,6809.172723
4581.931266,1000,6810.249016
3804.676328,797,6810.972135
4739.929991,1000,6812.036646
4592.973609,1000,6812.912053
4680.750448,1000,6813.985061
2741.476678,608,6814.522686
4618.684851,1000,6815.579596
4761.553524,1000,6816.453878
4706.764718,1000,6817.517922
4596.109348,1000,6818.38576
4652.590115,1000,6819.431304
4778.029584,1000,6820.294757
4553.578143,1000,6821.204462
2304.858591,526,6821.873334
4714.984674,1000,6822.76884
4681.570528,1000,6823.842136
4475.05733,1000,6824.723776
4689.083814,1000,6825.802389
4773.467165,1000,6826.685462
4605.76238,1000,6827.765391
1594.179999,380,6828.088815
4638.86541,1000,6828.963032
4646.309178,1000,6830.01864
4729.635772,1000,6830.888435
4650.098634,1000,6831.977143
4703.954329,1000,6832.879589
3779.441594,803,6833.804971
4717.785416,1000,6834.688745
4669.318588,1000,6835.753018
4695.04586,1000,6836.625404
4615.494367,1000,6837.688846
4400.741559,928,6838.497695
4692.638713,1000,6839.568444
4672.679768,1000,6840.446685
4690.402456,1000,6841.528204
4689.331514,1000,6842.381473
4658.607554,1000,6843.471589
4652.136937,1000,6844.330704
4708.388346,1000,6845.407084
4646.549374,1000,6846.269076
4720.195708,1000,6847.177388
4695.47584,1000,6848.249628
4689.076505,1000,6849.122579
2143.305794,483,6849.764287
4757.307622,1000,6850.629975
4618.890519,1000,6851.68723
4726.052601,1000,6852.571383
1618.975949,385,6852.902961
4659.945464,1000,6853.970032
4748.293481,1000,6854.832465
4659.769666,1000,6855.901377
819.086061,226,6856.102417
4723.97199,1000,6856.97256
768.856268,222,6857.358743
4636.018979,1000,6858.249202
4692.417711,1000,6859.335916
4686.166944,1000,6860.285202
4663.892729,1000,6861.176194
4666.455219,1000,6862.224746
4716.323209,1000,6863.092012
2314.722088,538,6863.756227
4711.195462,1000,6864.617579
4604.222706,1000,6865.665477
695.466304,203,6865.849867
4688.588262,1000,6866.71881
1695.56011,408,6867.068599
844.374196,234,6867.465973
4660.72764,1000,6868.318053
4620.856522,1000,6869.420905
4724.411261,1000,6870.261271
4642.076069,1000,6871.368328
4767.243905,1000,6872.230441
4782.121559,1000,6873.289527
4704.289741,1000,6874.146353
4698.483088,1000,6875.23021
4721.028111,1000,6876.085756
4701.370611,1000,6876.960927
4642.429364,1000,6878.012876
4669.653884,1000,6878.853566
4634.390293,1000,6879.924878
4616.310907,1000,6880.794006
4692.196565,1000,6881.854213
4638.407925,1000,6882.704813
4739.613403,1000,6883.80561
4696.335699,1000,6884.669384
4678.917602,1000,6885.748872
4640.805374,1000,6886.616129
4616.044492,1000,6887.694595
4622.247065,1000,6888.542069
4685.421144,1000,6889.598871
4758.048721,1000,6890.469683
4669.939904,1000,6891.550651
4686.911393,1000,6892.446127
4587.511658,998,6893.511443
4592.332974,1000,6894.389847
4631.091823,1000,6895.438017
4707.961451,1000,6896.332845
4602.807714,1000,6897.396989
4599.784107,1000,6898.269695
4687.020888,1000,6899.358926
4605.943983,1000,6900.247095
4641.645387,1000,6901.338438
1655.590181,383,6901.68155
4620.457774,1000,6902.542155
4668.745768,1000,6903.6131
4641.943301,1000,6904.484004
4685.110902,1000,6905.571917
1858.043587,443,6905.96097
4630.758517,1000,6907.064372
4460.255042,1000,6907.932696
4576.430486,1000,6909.05179
4596.523694,1000,6909.937338
4765.532767,1000,6910.813315
4649.717555,1000,6911.898051
4688.703903,1000,6912.766823
4720.780793,1000,6913.814427
4507.99518,1000,6914.682898
4641.406707,1000,6915.745076
3681.877406,805,6916.454576
4608.055586,1000,6917.526258
4602.136079,1000,6918.389914
4580.861279,1000,6919.451412
4621.132955,1000,6920.303268
1819.338099,414,6920.659033
4088.632482,885,6921.643707
4627.206974,1000,6922.488993
4614.470818,1000,6923.544951
4677.25471,1000,6924.414083
3968.045045,850,6925.349235
4637.805644,1000,6926.231206
4585.654142,1000,6927.296568
1411.382256,339,6927.590348
4771.123529,1000,6928.443604
4645.644858,1000,6929.516319
4614.212435,1000,6930.399972
4622.879578,1000,6931.477823
4611.980461,1000,6932.345604
4715.393446,1000,6933.435034
4682.405034,1000,6934.314279
4661.093919,1000,6935.443183
4560.111427,1000,6936.343813
4589.081521,1000,6937.411097
4624.828737,1000,6938.265828
4640.46842,1000,6939.326553
4622.450944,1000,6940.190988
4638.169035,1000,6941.244558
4684.456267,1000,6942.141275
4574.155324,1000,6943.218839
4762.981568,1000,6944.066185
4684.51633,1000,6945.142182
4694.9732,1000,6946.002171
1781.283405,430,6946.379123
4643.359276,1000,6947.474805
1584.026344,385,6947.801472
4670.480493,1000,6948.895822
4633.798677,1000,6949.76373
4632.077412,1000,6950.863243
2404.897563,549,6951.368571
415.363693,150,6951.498414
4638.78564,1000,6952.343948
4654.104065,1000,6953.400416
4647.066405,1000,6954.276791
4774.571085,1000,6955.319532
4706.708216,1000,6956.176468
4725.164618,1000,6957.237567
4639.468791,1000,6958.120185
4762.865684,1000,6959.197387
4654.515466,1000,6960.06664
4576.778602,1000,6961.179724
3262.646776,710,6961.785843
4727.72161,1000,6962.843413
4702.785484,1000,6963.707361
4628.640764,1000,6964.79308
4612.779715,1000,6965.666361
4648.788226,1000,6966.746259
576.114133,177,6966.904092
4649.383797,1000,6967.789874
4707.583536,1000,6968.873479
3806.525556,841,6969.607439
4547.950449,1000,6970.686464
1574.868016,371,6971.015209
2220.872051,489,6971.458582
4506.230685,1000,6972.323802
4674.956784,1000,6973.427427
1075.119155,276,6973.678157
4720.047941,1000,6974.774019
4632.577658,1000,6975.64893
2025.491979,465,6976.063864
4663.152857,1000,6977.163667
2506.317358,560,6977.646153
4694.524165,1000,6978.730635
4714.377381,1000,6979.64068
667.628165,197,6979.839224
4657.764767,1000,6980.916151
2747.273541,612,6981.431007
4641.027881,1000,6982.31592
4544.280101,994,6983.394032
4666.864324,1000,6984.326689
4598.611051,1000,6985.406818
4720.41129,1000,6986.302045
1046.270202,274,6986.543587
4625.669349,1000,6987.629376
563.421062,178,6987.783332
4661.567423,1000,6988.861707
3704.39418,804,6989.584122
4701.713549,1000,6990.461022
4653.173992,1000,6991.532057
4647.675404,1000,6992.393924
4705.881911,1000,6993.469999
4641.664794,1000,6994.348568
4637.712613,1000,6995.421985
4647.17575,1000,6996.308127
4630.515691,1000,6997.4179
4699.085742,1000,6998.30932
3851.165995,817,6999.217177
4651.876348,1000,7000.118627
4660.158152,1000,7001.194561
4607.687231,1000,7002.077467
4655.033206,1000,7003.168001
3034.531007,670,7003.747707
4744.21042,1000,7004.617622
4655.873969,1000,7005.705541
2032.395677,461,7006.112669
4597.174889,1000,7007.212594
4681.067307,1000,7008.099632
4560.847142,1000,7009.198309
4633.223327,1000,7010.08466
4671.221397,1000,7011.177879
4697.559584,1000,7012.064755
4655.610345,1000,7013.167573
4722.675547,1000,7014.051363
4610.269038,1000,7015.147439
3579.378574,779,7015.900279
4678.023748,1000,7016.818281
4640.073835,1000,7017.863615
4622.900098,1000,7018.647946
4703.698199,1000,7019.616208
4690.856014,1000,7020.418942
3990.979938,865,7021.273973
4681.406046,1000,7022.099674
4659.906336,1000,7023.08411
4643.505588,1000,7023.86685
4714.642488,1000,7024.798183
4282.151578,919,7025.506263
4697.820233,1000,7026.439457
4644.024576,1000,7027.189633
4567.512784,1000,7028.152595
4658.328385,1000,7028.932861
2667.610651,594,7029.397887
4576.083019,1000,7030.31982
4602.593433,1000,7031.090556
4743.871948,1000,7032.052393
4662.902518,1000,7032.842444
4535.043792,1000,7033.802667
4649.428689,1000,7034.583451
4657.260312,1000,7035.562387
4608.572829,1000,7036.333767
4640.707324,1000,7037.282568
4681.208105,1000,7038.049857
4608.887287,1000,7039.011085
4669.387288,1000,7039.79349
4626.782327,1000,7040.762415
4732.184026,1000,7041.543992
4653.017921,1000,7042.49959
4519.718952,1000,7043.271067
4692.379404,1000,7044.26052
4770.697849,1000,7045.048304
4587.370947,1000,7046.007975
4694.920333,1000,7046.776479
4594.642416,1000,7047.731531
4690.163994,1000,7048.511158
4643.792637,1000,7049.516176
1401.141189,333,7049.769853
4725.066167,1000,7050.516352
4714.057782,1000,7051.476607
4663.607755,1000,7052.222965
4693.260867,1000,7053.203234
4544.788508,1000,7053.950557
4684.966886,1000,7054.910996
1558.22907,376,7055.207025
4617.073621,1000,7055.979321
4672.726102,1000,7056.960685
4645.61749,1000,7057.747041
4783.795525,1000,7058.72598
805.472119,225,7058.907118
4686.891528,1000,7059.897467
4666.946882,1000,7060.67323
4731.008841,1000,7061.604045
4713.899917,1000,7062.393875
2238.970652,502,7062.779574
4766.469814,1000,7063.746546
4673.950905,1000,7064.526695
4676.512823,1000,7065.45961
4650.162221,1000,7066.232352
4616.572632,1000,7067.202355
3817.728662,826,7067.850821
4627.298704,1000,7068.799514
4613.6002,1000,7069.572612
4620.856682,1000,7070.521339
4554.394167,1000,7071.302419
4624.915585,1000,7072.247196
3733.107998,805,7072.87358
4692.433542,1000,7073.650564
4666.9981,1000,7074.621651
4641.455446,1000,7075.395689
4658.185216,1000,7076.384599
2418.949258,552,7076.805343
4634.935527,1000,7077.73758
4655.02384,1000,7078.489311
4765.234839,1000,7079.431965
4724.698002,1000,7080.207402
4643.119423,1000,7081.180847
773.498724,220,7081.352938
4722.684142,1000,7082.12434
4602.949402,1000,7083.091783
4769.456978,1000,7083.884601
4694.778357,1000,7084.842297
4684.442589,1000,7085.613486
4618.819581,1000,7086.570402
4587.996592,1000,7087.351869
4656.77306,1000,7088.305354
4589.5375,1000,7089.085953
3573.686663,768,7089.742511
4659.666249,1000,7090.685483
4508.127162,1000,7091.45264
4653.499602,1000,7092.424214
4616.032334,1000,7093.194788
4618.908652,1000,7094.151179
4713.463413,1000,7094.934504
4671.130988,1000,7095.861
4588.933645,1000,7096.681605
4642.236894,1000,7097.649531
4628.123648,1000,7098.443276
4667.099188,1000,7099.40034
4672.681699,1000,7100.176429
4742.712601,1000,7101.137083
4629.406003,1000,7101.953621
4612.149977,1000,7102.920663
4655.069164,1000,7103.701626
1292.817647,318,7103.94953
4656.674949,1000,7104.902748
4641.865231,1000,7105.67446
4488.62178,1000,7106.638397
4650.204493,1000,7107.408549
4603.129239,1000,7108.360572
4749.600594,1000,7109.110744
4674.155534,1000,7110.091856
4585.326685,1000,7110.858223
4652.573658,1000,7111.807991
4518.594157,1000,7112.582563
760.978301,226,7112.758121
4695.971712,1000,7113.710371
4058.844305,890,7114.404975
4661.104039,1000,7115.357008
4761.12389,1000,7116.151923
4611.298063,1000,7117.104022
4632.650575,1000,7117.881967
4652.856064,1000,7118.803037
4655.642014,1000,7119.548742
4736.838717,1000,7120.500702
4646.062608,1000,7121.242587
